HoofdlemmaURL;Hoofdlemma;Literatuur;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00202.php;auteursbibliografie;Ella Punt, ‘Het nut van de objectieve persoonsbiblio­grafie’ in Dokumentaal 13 (1984), p. 13-19.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00812.php;exilliteratuur;Emigrantenliteratuur, themanummer van Bzzlletin (1981-1982) 94;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03872.php;lezer;Empirical studies in literature, themanummer van Poetics (1981);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_05407.php;internet meme;erlehmann [N. Dagsson Moskopp] & plomplomplom [Chr. Heller], Internet-MEME. Kurz & geek (2013);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00810.php;essay;Essayisten, themanummer van Bzzlletin 31 (2002) 280;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00800.php;engagement;Experiment/Engagement, speciaal nummer van Yang 38 (2002) 2;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03091.php;narrativiteit;F. Ankersmit e.a. (red.), Op verhaal komen. Over narrativiteit in de mens- en cultuurwetenschappen (1990);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04107.php;representatie;F. Ankersmit, De navel van de geschiedenis. Over interpretatie, representatie en historische realiteit (1990);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00177.php;archief-2;F. Anrooy e.a. (red.), Nederland in stukken. Beeldkroniek van Nederlandse archieven (1979);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00269.php;boekrol;F. Arduini, The shape of the book: from roll to codex: 3rd century BC - 19th century AD (2008).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01699.php;lectuur;F. Auwera (red.), Randgebieden van de literatuur?, speciaal nummer van Dietsche Warande en Belfort 129 (1984) 4;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02823.php;sentimentalisme;F. Baasner, Der Begriff ‘sensibilité’ im 18. Jahrhundert: Aufstieg und Niedergang eines Ideals (1988);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00761.php;column;F. Balk, ‘De column en de columnist van Nederlandse bodem’ in Neerlandica extra muros 39 (1996) 1, p. 11-17.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04106.php;referentialiteit;F. Balk-Smit Duyzentkunst, Een referentiële identiteitskrisis (1972);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00652.php;Bildungsroman;F. Bancaud-Maënen, Le roman de formation au XVIIIe siècle en Europe (1998);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02559.php;ontwikkelingsroman;F. Bancaud-Maënen, Le roman de formation au XVIIIe siècle en Europe (1998);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02797.php;rijm;F. Baur, 'Een vergeten verhandeling over rijm' in Verslagen en meded. Kon. Vlaamse Acad. voor taal- en letterkunde (1949), p. 43-56;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01373.php;metaplasme;F. Baur, 'Een vergeten verhandeling over rijm' in Verslagen en meded. Kon. Vlaamse Academie voor taal- en letterkunde (1949), p. 43-56;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04806.php;cartoon;F. Behrendt, Grafische signalen (2000);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03134.php;polyinterpretabiliteit;F. Berndsen, 'Konkurrentie is onontkoombaar: een notitie over eenduidigheid en meerduidigheid bij het vaststellen van betekenis van literaire teksten' in Onderzoeksverslag in het kader van het onderzoeksprojekt: Geschiedenis van de Neerlandistiek (deel letterkunde) plus Theoretische problemen bij het beoefenen van vakgeschiedenis (1984), p. 594-599.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01665.php;kritiek;F. Berndsen, Met volle respect: over literatuurkritiek (2000);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00557.php;periode-1;F. Berndsen, Onderzoeksverslag in het kader van het onderzoeksprojekt: Geschiedenis van de Neerlandistiek (deel letterkunde) plus Theoretische problemen bij het beoefenen van de vakgeschiedenis (1989);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00559.php;periodisering;F. Berndsen, Onderzoeksverslag in het kader van het onderzoeksprojekt: Geschiedenis van de Neerlandistiek (deel letterkunde) plus Theoretische problemen bij het beoefenen van vakgeschiedenis (1989);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00022.php;ambiguïteit;F. Berndt, Amphibolie - Ambiguität - Ambivalenz (2009);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03919.php;metamorfose;F. Berthelot, La métamorphose généralisée. Du poème mythologique à la science-fiction (1993);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02658.php;priapee;F. Biville, Em. Plantade & D. Vallat (ed.), ‘Les vers du plus nul des poètes...’: nouvelles recherches sur les Priapées (2008).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00895.php;graalroman;F. Bogdarow, The romance of the Grail (1966);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02257.php;hermetisme;F. Bonardel, L’hermétisme (1985);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03131.php;poëtaster;F. Bordewijk, 'Poëten en een poëtaster' in Verzameld werk (1989), p. 597-602.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00894.php;gothic novel;F. Botting & D. Townshead (red.), Gothic. Critical concepts in literary and cultural studies, 4 dln (2004).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00894.php;gothic novel;F. Botting, Gothic (1995);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00894.php;gothic novel;F. Botting, Gothic romanced. Consumption, gender and technology in contemporary fiction (2008);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02717.php;repertoire-1;F. Boulangé, Koninklijke Nederduitsche Schouwburg: chronologische lijst van programma’s uitgevoerd door de “Zuid-Hollandsche Tooneelisten” in de Koninklijke Schouwburg Den Haag, 2 dln (1989-1991);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04707.php;kalokagathia;F. Bourriot, Kalos kagathos – kalokagathia. D'un terme de propagande de sophistes à une notion sociale et philosophique, 2 dln (1995);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00370.php;copy-text;F. Bowers, ‘Multiple authority: new problems and concepts of copy-text’ in The Library 5th series, 27 (1972), p. 81-115;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02421.php;accidentals;F. Bowers, ‘Multiple authority: new problems and concepts of copy-text’ in The Library 5th series, 27 (1972), p. 81-115;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01254.php;kopregel;F. Bowers, ‘Notes on running-titles as bibliographical evidence’ in The Library, 4th series, 19 (1938-1939), p. 315-338;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00403.php;descriptieve bibliografie;F. Bowers, ‘Purposes of descriptive bibliography, with some remarks on methods’ in The Library, 5th series, 8 (1953), p. 7;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04113.php;revenge play;F. Bowers, Elizabethan revenge tragedy 1587-1642 (1871, repr. 1940);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01168.php;ideal copy;"F. Bowers, Principles of bibliographical description (1949"";"" repr. 1994), p. 113-123";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01233.php;katernsignatuur;F. Bowers, Principles of bibliographical description (1949);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01638.php;quasi-facsimile-transcriptie;F. Bowers, Principles of bibliographical description (1949), p. 135-184;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00333.php;collatieformule;F. Bowers, Principles of bibliographical description (1949), p. 196-254;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01467.php;opbouwformule;F. Bowers, Principles of bibliographical description (1949), p. 196-254;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00206.php;autoriseren;F. Bowers, Textual & literary criticism (19662);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00225.php;bibliografie;F. Bowers, Principles of bibliographical description (19943);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00645.php;Arthurepiek;F. Brandsma, ‘Artur’, in W.P. Gerritsen & A.G. van Melle (red.), Van Aiol tot Zwaanridder. Personages uit de middeleeuwse verhaalkunst en hun voortleven in literatuur, theater en beeldende kunst (1993), p. 39-53;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00609.php;entrelacement;F. Brandsma, ‘Gathering the narrative threads: the function of court scenes in the narrative technique of interlace and in the insertion of new romances in the Lancelot compilation’ in Queeste 7 (2000), p. 1-18.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02703.php;queeste;F. Brandsma, ‘Lancelot’ in W.P. Gerritsen & A.G. van Melle (red.), Van Aiol tot zwaanridder. Personages uit de middeleeuwse verhaalkunst en hun voortleven in literatuur, theater en beeldende kunst (1993), p. 203-217;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00609.php;entrelacement;F. Brandsma, Lanceloet. De Middelnederlandse vertaling van de ‘Lancelot en prose’ overgeleverd in de Lancelotcompilatie (1992), p. 6-15;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02172.php;musical;F. Bredschneyder, Elseviers grote boek voor operette en musical (19772);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02560.php;operette;F. Bredschneyder, Nieuw operette en musicalboek (1989);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00742.php;avant-garde;F. Bruera & B. Meazzi (red.), Plurilinguisme et Avant-Gardes (2011).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03970.php;oblomovisme;F. Buisman, 'Oblomovisme en shandeisme' in Levende talen 203 (1960), p. 78-94;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01100.php;glossarium;F. Buitenrust Hettema, Het Nederduitsch glossarium van Bern (1889);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01099.php;glos;F. Buitenrust Hettema, Oude glossen en hun beteekenis (1914).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00762.php;constructivisme;F. Bulhof (red.), Nijhoff, Van Ostaijen, ‘De Stijl’ (1976);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02167.php;modernisme;F. Bulhof (red.), Nijhoff, Van Ostaijen, ‘De Stijl’ (1976);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02167.php;modernisme;F. Bulhof, “Contrast en realiteit: het debat over het modernisme in de Nederlandse literatuurwetenschap’ in Forum der letteren 36 (1995) 3, p. 236-246;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_05505.php;furor poeticus;F. Burwick, Poetic madness and the romantic imagination (1996);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02214.php;epode-1;F. Cairns, Roman lyric: collected papers on Catullus and Horace (2012).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00573.php;compositie;F. Cairus, Generic composition in Greek and Roman poetry (2007).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03311.php;bohémien;F. Carco, De Montmartre au Quartier Latin (1927);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03470.php;camp;F. Cleto, Camp. Queer aesthetics and the performing subject: a reader (1999);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03114.php;paskwil;F. Collignon, Het woordenreservaat: oude en nieuwe woordschatten in de Nederlandse taal (2004);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02684.php;mythe;F. Comte, De grote mythologische figuren (1994);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01435.php;nota-1;F. Coulmar, The Blackwell encyclopedia of writing systems (1996), p. 505;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00768.php;dagblad;F. Dahl, Amsterdam, earliest newspaper centre of Western Europe (1939);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00893.php;gesta;F. de Bree, ‘“Historia docet”: de Gesta Romanorum en de Gesten of Geschienisse van Romen’ in Id. & R. Zemel (red.), “In onse scole”: opstellen over Middeleeuwse letterkunde (1989), p. 209-245;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03317.php;canon-1;F. de Glas, ‘Hebben uitgeverijen invloed op de literaire canon?’ (DBNL, 2005);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00773.php;debuut;F. de Glas, ‘Investeringen van literaire uitgeverijen in jong talent en de opbrengst daarvan: een onderzoek naar de generatie literaire prozadebutanten uit de jaren 1961-1965’ in Nederlandse letterkunde 3 (1998) 2, p. 127-150;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04806.php;cartoon;F. de Heij, Vintage: sketches, illustrations, comics, paintings (2010). ;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01476.php;opschrift;F. de Potter, Het boek der vermaarde uithangborden (1861);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02257.php;hermetisme;F. de Rover, De weg van het lachen (1987), p. 48-62;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03859.php;langue/parole;F. de Saussure, Cours de linguistique générale (1916);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04002.php;paradigma-2;F. de Saussure, Cours de linguistique générale (1916), hoofdstuk 5 en 6;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02072.php;cesuur;F. de Schutter, 'Snede, pause oft steunen: een onderzoek naar de functie van de cesuur in het vers van Lucas de Heere, Jan van der Noot, Justus de Harduwijn' in N. de Paepe & L. Roose (red.), Liber alumnorum Prof. Dr. E. Rombauts (1968), p. 189-209;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00899.php;jeugdliteratuur;F. de Swert, Over jeugdliteratuur (1977);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02877.php;syncope;F. Debrabandere, ‘De d-synkope na ou in West-Vlaanderen’ in Naamkunde 16 (1984), p. 57-62.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02657.php;postmodernisme;F. Decreus & A. Musschoot (red.), Postmodernisme (ALW-cahier 7, 1988);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03046.php;structuralisme;F. Decreus, De structurele analyse van poëzie (1985);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02655.php;popliteratuur;F. Degler & U. Paulokat, Neue Deutsche Popliteratur (2008).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01718.php;retorica;F. Desbordes, La rhétorique antique (1996);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02561.php;organisch expressionisme;F. Drijkongen & J. Fontijn (red.), Historische avant-garde (19862), p. 215-270 (19913);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00844.php;futurisme;F. Drijkoningen & J. Fontijn (red.), Historische avantgarde (1982), p. 55-154;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00762.php;constructivisme;"F. Drijkoningen & J. Fontijn (red.), Historische avantgarde (1982;"" 19913), p. 215-270";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00878.php;historische avant-garde;F. Drijkoningen & J. Fontijn (red.), Historische avantgarde (19913);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02167.php;modernisme;F. Drijkoningen & J. Fontijn (red.), Historisch avantgarde (19913);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04062.php;kubisme;F. Drijkoningen & J. Fontijn (red.), Historische avantgarde (1982), p. 215-270 (19913);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02159.php;manifest;F. Drijkoningen & J. Fontijn (red.), Historische avantgarde (19913);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03052.php;surrealisme;F. Drijkoningen, ‘Het surrealisme’ in F. Drijkoningen & J. Fontijn (red.), Historische avantgarde (1982), p. 275-371;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00767.php;dadaïsme;F. Drijkoningen, J. Fontijn & H. Würzner, ‘Dada’ in F. Drijkoningen & J. Fontijn (red.), Historische avantgarde (1986), p. 159-211;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02687.php;nouveau roman;F. Dugast-Portes & H. Mitterand, Le nouveau roman: une césure dans l’histoire du récit (2001);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04169.php;soap;F. Dupont, Homère et Dallas (1990);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00829.php;familieroman;F. Eigler, Gedächtnis und Geschichte in Generationenromanen seit der Wende (2005);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02291.php;hypostasis;F. Erdin, Das Wort Hypostasis (1939);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03823.php;jeu-parti;F. Fiset,  Das altfranzösische jeu-part (1904);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02566.php;personage;F. Fladenmuller, Caractérisation et les modes de la narration dans le roman moderne: théorie de narratologie caractérologique (1994);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03869.php;lettrisme;F. Flahutez,  Le lettrisme historique était une avant-garde (2011).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03083.php;macaronisch gedicht;F. Garavini & L. Lazzerini (red.), Macaronee provenzali (1984);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00964.php;ironie;F. Garber (red.), Romantic irony (1988);
